Date,Open,High,Low,Close,Adj Close,Volume
2022-06-06,54.344154,57.298702,53.480518,57.259739,56.136822,33890712
2022-06-07,57.207790,58.688313,56.603897,57.480518,56.353275,27440830
2022-06-08,57.720779,60.019482,56.831169,58.766232,57.613773,29203086
2022-06-09,58.961037,59.733765,56.961037,57.175323,56.054062,18728417
2022-06-10,56.603897,59.220779,56.428570,58.870129,57.715633,21478500
2022-06-13,58.084415,58.870129,57.285713,57.824677,56.690681,17046849
2022-06-14,57.155846,59.285713,57.071426,58.370129,57.225437,18635199
2022-06-15,58.376621,62.000000,57.928570,60.519482,59.332638,33610550
2022-06-16,60.714287,62.623375,60.266232,61.181816,59.981983,24845924
2022-06-17,60.519482,64.876625,59.740257,63.097401,61.860004,38320292
2022-06-20,64.285713,67.655846,63.603897,67.331169,66.010742,40206367
2022-06-21,67.909088,67.909088,65.000000,65.610390,64.323708,21954691
2022-06-22,65.610390,67.272728,64.759743,64.772728,63.502472,18904186
2022-06-23,64.740257,65.740257,62.649349,64.220779,62.961349,22336839
2022-06-24,64.350647,65.935066,63.610390,65.383118,64.100899,18357796
2022-06-27,66.168831,70.948051,65.909088,70.746750,69.359344,31767403
2022-06-28,70.655846,71.415581,68.259743,70.701302,69.314789,20701117
2022-06-29,70.779221,74.025970,70.129868,71.103897,69.709480,24623474
2022-06-30,71.402596,74.025970,69.902596,72.084412,70.670769,19744102
2022-07-01,71.759743,74.649353,70.857140,74.000000,72.548790,20039716
2022-07-04,74.805191,77.707794,74.675323,77.194801,75.680939,20584009
2022-07-05,77.298698,78.610390,75.766235,77.876625,76.349396,22315467
2022-07-06,77.272728,78.279221,73.564934,73.616882,72.173187,25864791
2022-07-07,73.571426,74.129868,71.103897,72.077919,70.664406,21803393
2022-07-08,72.246750,75.324677,72.214287,72.831169,71.402885,13166687
2022-07-11,72.727272,75.753242,72.506493,73.740257,72.294144,16890833
2022-07-12,73.681816,73.681816,70.331169,70.441559,69.060135,13928506
2022-07-13,70.194801,71.623375,68.831169,70.084412,68.709991,11027681
2022-07-14,70.129868,72.012985,69.175323,71.058441,69.664925,11906895
2022-07-15,70.110390,71.136360,67.337662,67.857140,67.092918,20393636
2022-07-18,67.610390,68.441559,65.584412,67.844154,67.080078,12779592
2022-07-19,68.116882,68.694801,65.876625,66.785713,66.033554,10424106
2022-07-20,67.467529,69.805191,66.857140,68.149353,67.381836,11876709
2022-07-21,67.662338,68.493507,66.948051,67.409088,66.649910,8149395
2022-07-22,67.428574,69.675323,67.311691,67.896103,67.131439,14348042
2022-07-25,67.532471,72.077919,67.142860,70.214287,69.423515,20899098
2022-07-26,70.214287,70.714287,68.422073,69.746750,68.961243,12677347
2022-07-27,69.123375,70.272728,66.577919,67.487015,66.726959,13448459
2022-07-28,67.474022,68.253242,66.058441,66.201302,65.455727,12556254
2022-07-29,66.558441,66.688309,64.350647,64.623375,63.895573,14586036
2022-08-01,64.584412,64.584412,62.662338,63.467533,62.752747,9525181
2022-08-02,63.428570,63.428570,60.714287,62.116882,61.417309,12898884
2022-08-03,62.337662,63.272728,61.435062,61.831169,61.134811,10688910
2022-08-04,62.337662,64.025970,62.149349,63.636364,62.919678,9544987
2022-08-05,63.415585,65.084412,63.084415,64.753242,64.023979,10464965
2022-08-08,65.129868,65.259743,62.538960,62.954544,62.245537,11547494
2022-08-09,62.785713,62.909088,61.435062,62.798702,62.091450,9752573
2022-08-10,62.681816,62.792206,60.175323,60.344154,59.664543,13230261
2022-08-11,61.032467,66.058441,60.883118,64.298698,63.574551,22912132
2022-08-12,64.675323,64.922073,62.779221,63.896103,63.176491,11891550
2022-08-15,63.681816,64.201302,62.707790,63.064934,62.354683,9401849
2022-08-16,63.285713,63.311687,61.818180,62.006493,61.308159,8069747
2022-08-17,61.915585,63.766232,60.766232,62.350651,61.648441,9791361
2022-08-18,62.207790,62.207790,59.928570,60.259739,59.581078,13083870
2022-08-19,60.077923,60.766232,58.993507,60.467533,59.786533,14787959
2022-08-22,59.831169,61.051949,59.110390,61.051949,60.364368,10947381
2022-08-23,60.584415,60.701298,58.461037,58.623375,57.963146,18331973
2022-08-24,58.714287,59.675323,58.376621,58.383118,57.725594,9743904
2022-08-25,58.766232,60.396103,58.675323,60.227272,59.548977,12668269
2022-08-26,59.896103,61.889610,59.415585,59.623375,58.951881,13998218
2022-08-29,58.772728,59.396103,58.311687,59.227272,58.560242,9998650
2022-08-30,57.792206,59.376621,57.571426,59.318180,58.650124,13353400
2022-08-31,62.337662,62.909088,59.103897,61.071426,60.383625,29605477
2022-09-01,60.487011,65.259743,60.454544,64.123375,63.401203,34169621
2022-09-02,64.285713,65.441559,62.467533,63.019482,62.309742,16627560
2022-09-05,62.564934,63.441559,59.863636,60.402596,59.722328,15665209
2022-09-06,60.909088,60.909088,58.766232,59.259739,58.592342,14064585
2022-09-07,59.090908,60.311687,58.772728,59.220779,58.553822,12168624
2022-09-08,59.376621,59.571426,57.662338,57.720779,57.070713,13876002
2022-09-09,57.922077,60.714287,57.922077,59.344154,58.675808,14079129
2022-09-13,59.058441,60.954544,58.584415,58.603897,57.943886,14891028
2022-09-14,57.798702,58.441559,57.246754,57.792206,57.141335,14314256
2022-09-15,57.740257,59.162338,57.019482,57.350651,56.704754,12016544
2022-09-16,57.246754,57.337662,53.818180,53.831169,53.224911,24225202
2022-09-19,53.870129,56.136364,53.564934,54.935062,54.316372,14743353
2022-09-20,54.935062,55.727272,54.454544,55.188313,54.566769,10988395
2022-09-21,55.116882,55.155846,52.857143,53.084415,52.486565,14067433
2022-09-22,52.467533,53.798702,52.350651,53.129871,52.531509,10268442
2022-09-23,53.214287,55.753246,52.616882,55.207790,54.586025,19305298
2022-09-26,55.194805,55.415585,53.409088,53.500000,52.897469,11546548
2022-09-27,53.571426,57.149349,53.129871,57.071426,56.428673,18350606
2022-09-28,56.116882,57.064934,54.714287,54.818180,54.200806,13866367
2022-09-29,55.266232,58.441559,55.259739,56.655846,56.017773,21091108
2022-09-30,56.655846,57.467533,55.857143,56.123375,55.491299,9361964
2022-10-10,56.383118,56.811687,52.649349,52.987011,52.390259,13535326
2022-10-11,53.181816,53.428570,49.071426,50.766232,50.194489,17320566
2022-10-12,50.831169,51.675323,49.350651,51.649349,51.067661,13250335
2022-10-13,50.974026,56.201298,50.850651,55.194805,54.573189,21157427
2022-10-14,55.428570,62.012985,55.389610,61.149349,60.460670,36089000
2022-10-17,61.558441,65.909088,61.038960,62.272728,61.571396,30585898
2022-10-18,62.337662,64.428574,61.168831,62.837662,62.129971,18789541
2022-10-19,62.331169,62.571426,60.422077,61.194805,60.505615,13028882
2022-10-20,61.233765,62.792206,60.019482,60.889610,60.203857,15790348
2022-10-21,60.396103,61.857143,59.474026,60.792206,60.107548,12873753
2022-10-24,60.792206,61.558441,58.967533,59.331169,58.662968,11757869
2022-10-25,59.318180,59.824677,57.142857,58.084415,57.430256,14906651
2022-10-26,58.577923,63.350651,58.181816,62.727272,62.020824,20945150
2022-10-27,61.688313,61.688313,51.948051,56.155846,55.523407,47871616
2022-10-28,54.090908,56.493507,53.928570,55.123375,54.502563,19380712
2022-10-31,54.512985,56.363636,53.376621,55.454544,54.830002,16159486
2022-11-01,55.902596,61.240257,55.266232,61.168831,60.479935,24788414
2022-11-02,60.519482,64.987015,60.441559,61.863636,61.166912,37999427
2022-11-03,60.519482,61.558441,59.162338,60.181816,59.504036,19762653
2022-11-04,60.181816,64.935066,59.805195,63.155846,62.444569,24558875
2022-11-07,62.922077,63.993507,62.350651,63.181816,62.470249,17875271
2022-11-08,63.116882,64.019478,62.259739,63.571426,62.855469,13170261
2022-11-09,62.915585,66.285713,62.766232,64.571426,63.844208,18414249
2022-11-10,63.642857,64.207794,62.110390,62.149349,61.449409,12641345
2022-11-11,64.649353,65.584412,61.623375,62.370129,61.667702,29950214
2022-11-14,63.038960,64.194801,61.149349,62.987011,62.277637,15741048
2022-11-15,62.987011,63.266232,61.038960,62.337662,61.635601,18920018
2022-11-16,62.077923,64.383118,61.805195,61.818180,61.121967,17070106
2022-11-17,61.688313,62.435062,59.922077,61.045452,60.357944,16753644
2022-11-18,61.038960,62.662338,60.714287,61.798702,61.102711,16455209
2022-11-21,62.396103,64.610390,61.396103,63.811687,63.093025,22343300
2022-11-22,63.642857,66.227272,61.818180,62.000000,61.301743,19278739
2022-11-23,62.000000,62.116882,58.227272,58.740257,58.078709,17963049
2022-11-24,59.077923,59.759739,58.629871,59.389610,58.720749,8804657
2022-11-25,59.415585,59.480518,57.441559,58.707790,58.046608,8987209
2022-11-28,57.798702,59.532467,57.370129,58.019482,57.366051,8658763
2022-11-29,57.779221,60.837662,57.649349,59.740257,59.067448,16745208
2022-11-30,58.545452,59.077923,57.597401,58.740257,58.078709,14786205
2022-12-01,58.441559,59.324677,57.376621,57.792206,57.141335,17445404
2022-12-02,57.798702,58.025974,56.688313,57.850651,57.199123,9754661
2022-12-05,57.889610,58.181816,55.123375,55.766232,55.138180,21641302
2022-12-06,55.487011,56.590908,55.259739,55.655846,55.029037,10333075
2022-12-07,55.259739,55.980518,54.707790,55.357143,54.733700,10629104
2022-12-08,55.357143,55.811687,54.915585,55.084415,54.464043,10877794
2022-12-09,55.090908,56.655846,54.746754,56.344154,55.709595,17594620
2022-12-12,56.818180,56.818180,54.805195,54.876621,54.258587,17123979
2022-12-13,55.181816,57.142857,54.266232,56.629871,55.992092,19242401
2022-12-14,56.233765,57.831169,55.454544,57.071426,56.428673,21645289
2022-12-15,57.467533,57.558441,55.090908,55.422077,54.797901,15453470
2022-12-16,55.422077,55.824677,54.142857,54.538960,53.924728,12936703
2022-12-19,54.577923,54.772728,52.337662,52.720779,52.127026,15153292
2022-12-20,52.772728,55.675323,52.772728,54.564934,53.950409,20816236
2022-12-21,54.577923,55.064934,53.363636,53.857143,53.250591,8236616
2022-12-22,53.896103,56.448051,53.538960,55.240257,54.618130,18180202
2022-12-23,54.779221,55.915585,52.714287,55.461037,54.836422,14896980
2022-12-26,56.461037,57.532467,55.194805,55.584415,54.958412,16861019
2022-12-27,55.194805,57.454544,54.090908,56.870129,56.229645,20886805
2022-12-28,56.694805,57.500000,56.383118,56.694805,56.056293,9468343
2022-12-29,56.396103,57.792206,56.396103,57.344154,56.698330,13541683
2022-12-30,57.370129,58.357143,56.831169,57.032467,56.390152,10344888
2023-01-03,56.493507,57.662338,55.896103,57.480518,56.833160,16039170
2023-01-04,57.045452,60.259739,56.694805,59.818180,59.144493,21760018
2023-01-05,59.805195,64.220779,59.454544,63.376621,62.662857,36042623
2023-01-06,63.116882,63.961037,62.207790,63.636364,62.919678,19488177
2023-01-09,63.577923,64.467529,62.987011,63.831169,63.112286,14351931
2023-01-10,63.487011,67.850647,63.487011,66.792206,66.039978,30942539
2023-01-11,67.110390,68.766235,66.922073,67.207794,66.450882,15219970
2023-01-12,67.435066,67.824677,66.558441,67.142860,66.386681,11418821
2023-01-13,67.532471,68.311691,66.681816,67.928574,67.163544,10678510
2023-01-16,68.194801,70.116882,67.597404,69.168831,68.389832,25778204
2023-01-17,68.974022,70.824677,68.025970,68.311691,67.542351,20464088
2023-01-18,68.831169,68.831169,66.759743,67.467529,66.707695,15535801
2023-01-19,67.435066,69.337662,66.967529,68.493507,67.722115,10268025
2023-01-20,68.727272,69.272728,67.512985,67.909088,67.144279,12632644
2023-01-30,70.779221,70.779221,64.292206,64.480522,63.754326,41218289
2023-01-31,64.480522,65.389610,63.376621,63.532467,62.816948,16452720
2023-02-01,63.753246,63.753246,61.610390,62.948051,62.239117,19685062
2023-02-02,62.993507,64.422073,62.772728,63.798702,63.080185,19318807
2023-02-03,63.500000,64.642860,62.675323,63.376621,62.662857,11668888
2023-02-06,62.727272,63.415585,62.142857,62.194805,61.494354,8529346
2023-02-07,62.610390,62.753246,61.279221,61.753246,61.057766,8163279
2023-02-08,61.889610,62.532467,61.525974,62.012985,61.314579,8135248
2023-02-09,61.694805,62.259739,61.357143,61.883118,61.186176,10983386
2023-02-10,61.688313,61.785713,60.571426,61.331169,60.640442,10919252
2023-02-13,61.305195,62.318180,60.642857,61.123375,60.434990,14159315
2023-02-14,61.311687,62.064934,60.623375,61.480518,60.788109,10308247
2023-02-15,61.487011,61.623375,59.603897,59.707790,59.035347,16872122
2023-02-16,59.740257,60.512985,58.636364,59.116882,58.451096,10093293
2023-02-17,58.766232,60.142857,58.720779,59.162338,58.496037,13640602
2023-02-20,59.227272,60.155846,57.792206,60.084415,59.407730,12745642
2023-02-21,59.993507,60.000000,58.655846,59.389610,58.720749,13003549
2023-02-22,59.220779,60.649349,58.896103,59.597401,58.926201,12380840
2023-02-23,59.571426,60.227272,59.298702,59.506493,58.836315,6759540
2023-02-24,59.525974,59.675323,58.246754,58.376621,57.719170,10310741
2023-02-27,58.363636,58.948051,57.149349,57.681816,57.032188,13320076
2023-02-28,57.681816,58.428570,57.532467,58.220779,57.565083,8240483
2023-03-01,58.116882,58.428570,57.564934,57.987011,57.333946,7662705
2023-03-02,57.870129,58.272728,57.376621,57.448051,56.801060,6516925
2023-03-03,57.500000,58.168831,57.194805,57.590908,56.942307,7033016
2023-03-06,57.532467,57.681816,56.428570,56.889610,56.248905,13633344
2023-03-07,56.883118,57.240257,55.512985,55.727272,55.099659,12298580
2023-03-08,55.454544,55.948051,55.318180,55.733765,55.106079,5942645
2023-03-09,56.045452,57.909088,55.889610,57.571426,56.923042,19081060
2023-03-10,57.259739,58.993507,56.850651,58.142857,57.488037,18010677
2023-03-13,58.142857,59.032467,56.655846,57.077923,56.435097,13952697
2023-03-14,56.818180,59.207790,56.753246,58.298702,57.642128,15100824
2023-03-15,58.389610,58.831169,57.922077,58.337662,57.680649,11290428
2023-03-16,57.987011,58.461037,57.376621,57.500000,56.852421,10485043
2023-03-17,57.922077,59.142857,56.818180,58.844154,58.181438,22133249
2023-03-20,58.435062,59.415585,56.948051,58.350651,57.693493,13829651
2023-03-21,58.831169,59.870129,58.305195,58.772728,58.110817,9670804
2023-03-22,58.772728,59.032467,56.818180,56.824677,56.184704,16705478
2023-03-23,56.493507,56.681816,55.746754,56.071426,55.439938,17572219
2023-03-24,56.077923,56.662338,55.948051,56.331169,55.696754,9235914
2023-03-27,56.363636,57.194805,55.746754,56.201298,55.568344,9913152
2023-03-28,56.493507,56.493507,54.279221,54.571426,53.956829,13716111
2023-03-29,54.545452,54.740257,53.363636,53.818180,53.212067,14147895
2023-03-30,53.805195,54.051949,53.246754,53.733765,53.128601,7744184
2023-03-31,53.649349,54.188313,53.175323,53.201298,52.602131,9862976
2023-04-03,53.051949,53.519482,52.532467,52.597401,52.005035,17189369
2023-04-04,53.051949,54.032467,52.467533,52.870129,52.274693,21390778
2023-04-06,52.844154,54.077923,52.538960,53.220779,52.621395,15750613
2023-04-07,53.227272,54.629871,53.084415,53.896103,53.289112,19093035
2023-04-10,54.110390,54.857143,53.428570,53.636364,53.032299,12763965
2023-04-11,53.863636,54.629871,53.376621,53.772728,53.167126,10188108
2023-04-12,53.662338,54.077923,52.844154,52.928570,52.332474,9027204
2023-04-13,52.714287,54.259739,52.272728,53.980518,53.372578,15044815
2023-04-14,54.071426,54.746754,53.506493,53.766232,53.160702,10811092
2023-04-17,53.668831,54.344154,53.233765,53.831169,53.224911,10352839
2023-04-18,53.811687,54.123375,53.318180,53.441559,52.839687,8303479
2023-04-19,53.370129,53.551949,52.519482,52.792206,52.197647,10219187
2023-04-20,53.214287,53.629871,50.655846,51.168831,50.592556,21055620
2023-04-21,51.266232,54.896103,51.175323,53.792206,53.186386,31146655
2023-04-24,53.785713,55.188313,53.636364,54.564934,53.950409,23411883
2023-04-25,54.220779,54.545452,51.623375,52.149349,51.562031,17434977
2023-04-26,51.948051,53.493507,51.818180,52.467533,51.876633,11910413
2023-04-27,52.194805,53.571426,51.623375,53.194805,52.595711,11295130
2023-04-28,52.928570,53.766232,51.954544,52.831169,52.236172,11091620
2023-05-04,52.532467,52.733765,51.337662,51.551949,50.971359,12478758
2023-05-05,51.577923,51.805195,50.798702,50.948051,50.374264,7674828
2023-05-08,50.649349,50.837662,49.097401,50.129871,49.565296,13920529
2023-05-09,50.006493,50.467533,48.831169,48.831169,48.281219,11034398
2023-05-10,48.967533,49.422077,47.746754,49.220779,48.666443,9309296
2023-05-11,49.220779,49.668831,48.746754,48.772728,48.223438,8333080
2023-05-12,48.896103,49.071426,47.727272,47.798702,47.260384,8710604
2023-05-15,47.798702,49.220779,47.324677,49.019482,48.467411,10490501
2023-05-16,49.025974,49.448051,48.441559,49.220779,48.666443,8864549
2023-05-17,49.116882,49.259739,48.454544,48.746754,48.197758,5694644
2023-05-18,48.720779,49.025974,47.084415,47.792206,47.253960,11803938
2023-05-19,47.785713,48.558441,47.441559,48.266232,47.722645,8419789
2023-05-22,48.266232,48.603897,47.941559,48.246754,47.703388,6197686
2023-05-23,48.448051,49.188313,48.136364,48.474026,47.928101,8435106
2023-05-24,48.480518,48.571426,47.538960,47.545452,47.009983,7460531
2023-05-25,47.474026,47.714287,46.818180,47.259739,46.727489,6245097
2023-05-26,47.305195,47.649349,47.110390,47.389610,46.855896,5395394
2023-05-29,47.272728,48.214287,46.409088,47.058441,46.528458,9584810
2023-05-30,46.675323,47.467533,45.779221,46.370129,45.847897,8863396
2023-05-31,46.292206,46.422077,44.935062,45.642857,45.128815,15287324
2023-06-01,45.564934,47.318180,45.324677,46.123375,45.603924,12505160
2023-06-02,46.396103,47.181816,45.948051,46.876621,46.348686,8583772
2023-06-05,47.051949,47.077923,45.454544,45.863636,45.347107,11685090
2023-06-06,45.844154,45.974026,44.831169,44.870129,44.364792,10756655
2023-06-07,45.032467,45.363636,44.155846,44.422077,43.921783,8060700
2023-06-08,44.266232,44.727272,42.896103,43.285713,42.798218,22034303
2023-06-09,43.435062,43.961037,42.616882,43.272728,42.785381,18953710
2023-06-12,43.337662,43.818180,42.603897,43.668831,43.177021,14086326
2023-06-13,67.360001,67.790001,65.900002,66.430000,65.681847,7012430
2023-06-14,43.142857,43.759739,42.876621,43.058441,42.573505,9688435
2023-06-15,43.116882,44.474026,42.889610,44.396103,43.896103,19512388
2023-06-16,45.500000,46.330002,44.840000,46.240002,46.240002,17142514
2023-06-19,45.900002,46.610001,45.400002,45.580002,45.580002,11485385
2023-06-20,45.250000,46.000000,44.930000,45.130001,45.130001,8734585
2023-06-21,44.810001,45.200001,44.090000,44.480000,44.480000,10017096
2023-06-26,44.009998,44.910000,43.700001,44.230000,44.230000,7715359
2023-06-27,44.389999,45.000000,43.750000,44.150002,44.150002,6419806
2023-06-28,44.009998,44.299999,43.360001,43.849998,43.849998,7012192
2023-06-29,43.840000,44.000000,42.619999,42.680000,42.680000,11400453
2023-06-30,42.610001,44.919998,42.500000,44.200001,44.200001,17322136
2023-07-03,44.220001,44.930000,43.900002,44.490002,44.490002,10029659
2023-07-04,44.389999,44.779999,43.360001,44.369999,44.369999,11085987
2023-07-05,44.139999,44.360001,43.560001,43.669998,43.669998,6441603
2023-07-06,43.560001,43.750000,42.549999,42.720001,42.720001,8879133
2023-07-07,42.500000,42.700001,41.799999,41.820000,41.820000,7929925
2023-07-10,42.000000,45.139999,42.000000,44.099998,44.099998,23781184
2023-07-11,44.099998,44.799999,43.820000,44.500000,44.500000,10188744
2023-07-12,44.290001,45.549999,44.090000,44.759998,44.759998,11128464
2023-07-13,44.770000,46.340000,44.770000,46.000000,46.000000,16766631
2023-07-14,46.080002,46.349998,45.700001,45.910000,45.910000,9179796
2023-07-17,45.619999,45.849998,45.200001,45.570000,45.570000,6899894
2023-07-18,45.500000,46.209999,45.080002,46.049999,46.049999,6682066
2023-07-19,45.709999,46.240002,45.410000,45.880001,45.880001,5823833
2023-07-20,46.060001,46.459999,45.380001,45.450001,45.450001,6350836
2023-07-21,45.509998,47.860001,45.509998,46.480000,46.480000,17898925
2023-07-24,46.480000,47.779999,46.000000,46.490002,46.490002,14293457
